participant_id,percentage,unitdur,correct,sum_correct,median_ncycle,median_rt
12,0.0,0.4,1,119,13.230044841766357,5.292017936706543
12,0.0,0.7,0,0,8.387316976274763,5.871121883392334
12,0.0,0.7,1,116,7.4921393394470215,5.244497537612915
12,0.0,1.0,0,0,9.1109881401062,9.1109881401062
12,0.0,1.0,1,120,5.103468537330627,5.103468537330627
12,0.111,0.4,0,0,13.90880286693573,5.563521146774292
12,0.111,0.7,0,0,8.48366481917245,5.938565373420715
12,0.111,1.0,0,0,4.8770365715026855,4.8770365715026855
12,0.222,0.4,0,0,14.030042290687561,5.612016916275024
12,0.222,0.4,1,2,27.054977416992188,10.821990966796875
12,0.222,0.7,0,0,6.1502354485648025,4.305164813995361
12,0.222,1.0,0,0,5.310444951057434,5.310444951057434
12,0.333,0.4,0,0,14.648879766464233,5.859551906585693
12,0.333,0.4,1,5,23.76289248466492,9.505156993865969
12,0.333,0.7,0,0,7.8850248881748755,5.519517421722412
12,0.333,1.0,0,0,4.851047992706299,4.851047992706299
12,0.444,0.4,0,0,12.0949125289917,4.83796501159668
12,0.444,0.4,1,8,20.006250143051147,8.002500057220459
12,0.444,0.7,0,0,9.002066339765276,6.301446437835693
12,0.444,0.7,1,2,14.052226543426514,9.83655858039856
12,0.444,1.0,0,0,6.008068799972534,6.008068799972534
12,0.444,1.0,1,1,7.434993982315063,7.434993982315063
12,0.556,0.4,0,0,10.985144972801208,4.394057989120483
12,0.556,0.4,1,8,13.214814066886902,5.285925626754761
12,0.556,0.7,0,0,8.004110200064524,5.602877140045166
12,0.556,0.7,1,7,9.659975596836636,6.7619829177856445
12,0.556,1.0,0,0,5.852063059806824,5.852063059806824
12,0.556,1.0,1,2,8.744499564170837,8.744499564170837
12,0.667,0.4,0,0,11.74613207578659,4.698452830314636
12,0.667,0.4,1,9,7.87280023097992,3.149120092391968
12,0.667,0.7,0,0,7.012768813541958,4.90893816947937
12,0.667,0.7,1,10,10.222098486764091,7.155468940734863
12,0.667,1.0,0,0,5.1394665241241455,5.1394665241241455
12,0.667,1.0,1,5,8.327145099639893,8.327145099639893
12,0.778,0.4,1,11,6.677442789077759,2.6709771156311035
12,0.778,0.7,0,0,6.231452056339808,4.362016439437866
12,0.778,0.7,1,10,7.216452871050154,5.051517009735107
12,0.778,1.0,0,0,4.0225560665130615,4.0225560665130615
12,0.778,1.0,1,8,7.147030472755432,7.147030472755432
12,0.889,0.4,1,12,5.962453782558441,2.3849815130233765
12,0.889,0.7,1,14,6.013610192707607,4.209527134895325
12,0.889,1.0,0,0,3.276988983154297,3.276988983154297
12,0.889,1.0,1,13,5.721014022827148,5.721014022827148
12,1.0,0.4,1,10,4.848652482032775,1.9394609928131101
12,1.0,0.7,1,13,5.35440138408116,3.748080968856812
12,1.0,1.0,0,0,2.6509859561920166,2.6509859561920166
12,1.0,1.0,1,13,5.191934108734131,5.191934108734131
13,0.0,0.4,0,0,7.0680570602417,2.82722282409668
13,0.0,0.4,1,102,13.067481219768524,5.22699248790741
13,0.0,0.7,0,0,3.3956684385027205,2.3769679069519043
13,0.0,0.7,1,102,7.175691468375071,5.022984027862549
13,0.0,1.0,0,0,2.6039910316467285,2.6039910316467285
13,0.0,1.0,1,103,5.186954975128174,5.186954975128174
13,0.111,0.4,0,0,11.943727433681488,4.777490973472595
13,0.111,0.4,1,2,3.9500412344932556,1.5800164937973022
13,0.111,0.7,0,0,9.0535649231502,6.337495446205139
13,0.111,1.0,0,0,5.006108999252319,5.006108999252319
13,0.111,1.0,1,3,5.798966884613037,5.798966884613037
13,0.222,0.4,0,0,17.337532341480255,6.935012936592102
13,0.222,0.4,1,8,7.435011267662048,2.9740045070648193
13,0.222,0.7,0,0,8.765668528420585,6.135967969894409
13,0.222,0.7,1,3,7.359986986432757,5.15199089050293
13,0.222,1.0,0,0,4.552000999450684,4.552000999450684
13,0.222,1.0,1,2,3.5834779739379883,3.5834779739379883
13,0.333,0.4,0,0,12.603952586650848,5.041581034660339
13,0.333,0.4,1,6,6.935109794139862,2.774043917655945
13,0.333,0.7,0,0,8.075932094029017,5.6531524658203125
13,0.333,0.7,1,4,4.262156486511232,2.983509540557862
13,0.333,1.0,0,0,5.298545479774475,5.298545479774475
13,0.333,1.0,1,4,5.306520581245422,5.306520581245422
13,0.444,0.4,1,13,5.4278624057769775,2.171144962310791
13,0.444,0.7,0,0,8.045708451952253,5.631995916366577
13,0.444,0.7,1,5,6.635714258466448,4.644999980926514
13,0.444,1.0,0,0,5.445997476577759,5.445997476577759
13,0.444,1.0,1,5,3.5879831314086914,3.5879831314086914
13,0.556,0.4,1,14,5.731343924999237,2.292537569999695
13,0.556,0.7,0,0,7.267311300550189,5.087117910385132
13,0.556,0.7,1,12,4.359998021806989,3.0519986152648926
13,0.556,1.0,0,0,4.672984957695007,4.672984957695007
13,0.556,1.0,1,7,5.049007892608643,5.049007892608643
13,0.667,0.4,1,14,4.836056232452393,1.934422492980957
13,0.667,0.7,1,14,4.518474340438843,3.16293203830719
13,0.667,1.0,0,0,5.736030101776123,5.736030101776123
13,0.667,1.0,1,8,4.933493494987488,4.933493494987488
13,0.778,0.4,1,14,4.02389258146286,1.609557032585144
13,0.778,0.7,1,14,3.22299565587725,2.2560969591140747
13,0.778,1.0,0,0,2.655025005340576,2.655025005340576
13,0.778,1.0,1,13,4.03902006149292,4.03902006149292
13,0.889,0.4,1,14,3.789961338043213,1.5159845352172852
13,0.889,0.7,1,14,3.0178700174604147,2.11250901222229
13,0.889,1.0,0,0,5.2590190172195435,5.2590190172195435
13,0.889,1.0,1,12,3.2015175819396973,3.2015175819396973
13,1.0,0.4,1,14,3.5850223898887634,1.4340089559555054
13,1.0,0.7,1,14,3.2363598687308177,2.2654519081115723
13,1.0,1.0,0,0,1.7449419498443604,1.7449419498443604
13,1.0,1.0,1,13,3.1120498180389404,3.1120498180389404
14,0.0,0.4,0,0,23.9012211561203,9.56048846244812
14,0.0,0.4,1,119,16.499980092048645,6.599992036819458
14,0.0,0.7,0,0,11.4743287222726,8.03203010559082
14,0.0,0.7,1,116,9.305610145841326,6.513927102088928
14,0.0,1.0,0,0,7.759131193161011,7.759131193161011
14,0.0,1.0,1,116,6.529543995857239,6.529543995857239
14,0.111,0.4,0,0,19.09752130508423,7.639008522033691
14,0.111,0.7,0,0,7.917188576289586,5.54203200340271
14,0.111,1.0,0,0,7.524065971374512,7.524065971374512
14,0.111,1.0,1,1,6.810016870498657,6.810016870498657
14,0.222,0.4,0,0,17.44746208190918,6.978984832763672
14,0.222,0.4,1,1,22.66499996185303,9.065999984741213
14,0.222,0.7,0,0,9.305611337934222,6.513927936553955
14,0.222,1.0,0,0,5.721083879470825,5.721083879470825
14,0.222,1.0,1,1,9.375976085662842,9.375976085662842
14,0.333,0.4,0,0,13.644629716873169,5.457851886749268
14,0.333,0.4,1,2,13.192544877529144,5.277017951011658
14,0.333,0.7,0,0,11.428704261779785,8.00009298324585
14,0.333,0.7,1,2,13.298533473696029,9.30897343158722
14,0.333,1.0,0,0,7.2385255098342896,7.2385255098342896
14,0.444,0.4,0,0,16.00009024143219,6.400036096572876
14,0.444,0.4,1,3,18.960055112838745,7.584022045135498
14,0.444,0.7,0,0,10.298780032566617,7.209146022796631
14,0.444,0.7,1,1,17.074310098375598,11.952017068862917
14,0.444,1.0,0,0,6.9900219440460205,6.9900219440460205
14,0.556,0.4,0,0,13.283967673778534,5.313587069511414
14,0.556,0.4,1,5,7.520055174827576,3.0080220699310303
14,0.556,0.7,0,0,8.459217207772392,5.921452045440674
14,0.556,0.7,1,2,10.675083569117955,7.472558498382568
14,0.556,1.0,0,0,7.900004863739014,7.900004863739014
14,0.556,1.0,1,3,9.631984949111938,9.631984949111938
14,0.667,0.4,1,10,9.723640084266663,3.889456033706665
14,0.667,0.7,0,0,10.270005634852819,7.189003944396973
14,0.667,0.7,1,6,8.327076435089113,5.828953504562378
14,0.667,1.0,0,0,5.109599471092224,5.109599471092224
14,0.667,1.0,1,9,8.499990940093994,8.499990940093994
14,0.778,0.4,1,9,6.007440090179443,2.4029760360717773
14,0.778,0.7,0,0,6.717009884970529,4.70190691947937
14,0.778,0.7,1,9,7.5826927593776166,5.307884931564331
14,0.778,1.0,0,0,5.6335824728012085,5.6335824728012085
14,0.778,1.0,1,9,6.84301495552063,6.84301495552063
14,0.889,0.4,1,9,5.08252501487732,2.033010005950928
14,0.889,0.7,1,10,5.2300563880375455,3.6610394716262817
14,0.889,1.0,0,0,2.545927047729492,2.545927047729492
14,0.889,1.0,1,12,5.949998378753662,5.949998378753662
14,1.0,0.4,1,12,5.185009837150574,2.0740039348602295
14,1.0,0.7,1,14,4.533394234521049,3.173375964164734
14,1.0,1.0,1,11,5.282954931259155,5.282954931259155
15,0.0,0.4,0,0,15.375017523765564,6.150007009506226
15,0.0,0.4,1,91,15.000145435333252,6.000058174133301
15,0.0,0.7,0,0,7.337899889264788,5.136529922485352
15,0.0,0.7,1,81,7.697179998670306,5.388025999069214
15,0.0,1.0,0,0,6.981007099151611,6.981007099151611
15,0.0,1.0,1,78,5.3965160846710205,5.3965160846710205
15,0.111,0.4,0,0,9.906383752822876,3.9625535011291504
15,0.111,0.4,1,6,16.15752011537552,6.4630080461502075
15,0.111,0.7,0,0,6.661630017416818,4.6631410121917725
15,0.111,0.7,1,2,9.712762151445661,6.798933506011963
15,0.111,1.0,0,0,6.307471036911011,6.307471036911011
15,0.111,1.0,1,3,8.688055992126465,8.688055992126465
15,0.222,0.4,0,0,18.002587258815765,7.201034903526306
15,0.222,0.4,1,6,7.986459732055664,3.1945838928222656
15,0.222,0.7,0,0,8.999188627515519,6.299432039260864
15,0.222,0.7,1,1,10.955727100372314,7.66900897026062
15,0.222,1.0,0,0,5.149478912353516,5.149478912353516
15,0.222,1.0,1,4,6.16511857509613,6.16511857509613
15,0.333,0.4,0,0,13.401303887367249,5.360521554946899
15,0.333,0.4,1,11,7.27265477180481,2.909061908721924
15,0.333,0.7,0,0,12.615732806069511,8.831012964248657
15,0.333,0.7,1,9,4.984325681413924,3.489027976989746
15,0.333,1.0,0,0,6.653091907501221,6.653091907501221
15,0.333,1.0,1,2,8.114492654800415,8.114492654800415
15,0.444,0.4,0,0,15.273613929748535,6.109445571899414
15,0.444,0.4,1,12,6.981167495250702,2.7924669981002808
15,0.444,0.7,0,0,9.010031393596105,6.307021975517273
15,0.444,0.7,1,7,5.865762914930071,4.10603404045105
15,0.444,1.0,0,0,6.8829275369644165,6.8829275369644165
15,0.444,1.0,1,5,6.795058965682983,6.795058965682983
15,0.556,0.4,1,14,4.676141142845154,1.8704564571380615
15,0.556,0.7,0,0,6.361554350171771,4.453088045120239
15,0.556,0.7,1,12,6.225725752966746,4.358008027076721
15,0.556,1.0,0,0,5.934827089309692,5.934827089309692
15,0.556,1.0,1,10,6.176037073135376,6.176037073135376
15,0.667,0.4,1,14,4.937487542629242,1.974995017051697
15,0.667,0.7,1,14,5.243527037756784,3.6704689264297485
15,0.667,1.0,0,0,4.7871458530426025,4.7871458530426025
15,0.667,1.0,1,9,6.598052978515625,6.598052978515625
15,0.778,0.4,1,14,4.577481150627136,1.8309924602508545
15,0.778,0.7,1,14,3.7286644322531566,2.6100651025772095
15,0.778,1.0,0,0,4.592975854873657,4.592975854873657
15,0.778,1.0,1,11,5.682017087936401,5.682017087936401
15,0.889,0.4,1,14,4.330053925514221,1.7320215702056885
15,0.889,0.7,1,14,3.8986471721104214,2.729053020477295
15,0.889,1.0,0,0,4.968937158584595,4.968937158584595
15,0.889,1.0,1,10,4.207517981529236,4.207517981529236
15,1.0,0.4,1,14,4.1913676261901855,1.6765470504760742
15,1.0,0.7,1,13,3.4071172986711775,2.384982109069824
15,1.0,1.0,1,14,4.192978501319885,4.192978501319885
17,0.0,0.4,0,0,14.399880170822144,5.759952068328857
17,0.0,0.4,1,121,14.12745475769043,5.650981903076172
17,0.0,0.7,0,0,5.571417127336775,3.899991989135742
17,0.0,0.7,1,125,8.528547286987305,5.969983100891113
17,0.0,1.0,0,0,5.586989402770996,5.586989402770996
17,0.0,1.0,1,119,5.776158094406128,5.776158094406128
17,0.111,0.4,0,0,15.08866012096405,6.03546404838562
17,0.111,0.7,0,0,9.834228243146624,6.883959770202637
17,0.111,0.7,1,1,7.6486154964991995,5.354030847549439
17,0.111,1.0,0,0,6.131033420562744,6.131033420562744
17,0.222,0.4,0,0,15.803840160369873,6.321536064147949
17,0.222,0.4,1,2,12.612199783325195,5.044879913330078
17,0.222,0.7,0,0,8.025767973491124,5.618037581443787
17,0.222,1.0,0,0,5.779073476791382,5.779073476791382
17,0.333,0.4,0,0,13.843759894371033,5.537503957748413
17,0.333,0.4,1,8,12.186281383037567,4.874512553215027
17,0.333,0.7,0,0,8.832086324691772,6.182460427284241
17,0.333,0.7,1,2,9.590019157954625,6.713013410568237
17,0.333,1.0,0,0,5.927000999450684,5.927000999450684
17,0.333,1.0,1,1,4.139864921569824,4.139864921569824
17,0.444,0.4,0,0,15.115322470664978,6.046128988265991
17,0.444,0.4,1,7,11.980004906654358,4.792001962661743
17,0.444,0.7,0,0,7.697249310357231,5.388074517250061
17,0.444,0.7,1,6,9.476317678179061,6.633422374725342
17,0.444,1.0,0,0,6.427053928375244,6.427053928375244
17,0.444,1.0,1,1,3.9709510803222656,3.9709510803222656
17,0.556,0.4,1,14,9.898994863033295,3.959597945213318
17,0.556,0.7,0,0,7.632097857339042,5.342468500137329
17,0.556,0.7,1,10,7.802220582962036,5.461554408073425
17,0.556,1.0,0,0,6.3034679889678955,6.3034679889678955
17,0.556,1.0,1,4,5.808960556983948,5.808960556983948
17,0.667,0.4,1,13,7.000010013580322,2.800004005432129
17,0.667,0.7,0,0,7.60340656552996,5.322384595870972
17,0.667,0.7,1,12,6.52219295501709,4.565535068511963
17,0.667,1.0,0,0,5.627936482429504,5.627936482429504
17,0.667,1.0,1,6,5.029458045959473,5.029458045959473
17,0.778,0.4,0,0,8.377490043640137,3.3509960174560547
17,0.778,0.4,1,12,4.85877126455307,1.943508505821228
17,0.778,0.7,0,0,8.52304015840803,5.96612811088562
17,0.778,0.7,1,13,4.981387002127511,3.486970901489258
17,0.778,1.0,0,0,3.960997462272644,3.960997462272644
17,0.778,1.0,1,10,5.868116974830627,5.868116974830627
17,0.889,0.4,1,13,4.657527208328247,1.8630108833312988
17,0.889,0.7,1,14,4.548575707844326,3.184002995491028
17,0.889,1.0,0,0,6.820134162902832,6.820134162902832
17,0.889,1.0,1,11,4.337992191314697,4.337992191314697
17,1.0,0.4,1,14,4.543806314468384,1.8175225257873535
17,1.0,0.7,1,14,4.106387751443045,2.874471426010132
17,1.0,1.0,0,0,4.80691123008728,4.80691123008728
17,1.0,1.0,1,13,3.6070199012756334,3.6070199012756334
18,0.0,0.4,0,0,8.367452621459961,3.3469810485839844
18,0.0,0.4,1,65,9.727517366409302,3.8910069465637207
18,0.0,0.7,0,0,5.6045472621917725,3.9231830835342407
18,0.0,0.7,1,64,5.672889947891236,3.9710229635238647
18,0.0,1.0,0,0,3.8255493640899667,3.8255493640899667
18,0.0,1.0,1,68,3.721518039703369,3.721518039703369
18,0.111,0.4,0,0,10.712555050849915,4.285022020339966
18,0.111,0.4,1,7,8.892677426338196,3.5570709705352783
18,0.111,0.7,0,0,5.894315583365304,4.126020908355713
18,0.111,0.7,1,3,9.059931210109166,6.341951847076416
18,0.111,1.0,0,0,4.631533980369568,4.631533980369568
18,0.111,1.0,1,6,3.6640160083770756,3.6640160083770756
18,0.222,0.4,0,0,7.415753901004791,2.9663015604019165
18,0.222,0.4,1,8,9.45997029542923,3.783988118171692
18,0.222,0.7,0,0,6.089337212698801,4.26253604888916
18,0.222,0.7,1,4,5.616525071007866,3.9315675497055054
18,0.222,1.0,0,0,4.817183971405029,4.817183971405029
18,0.222,1.0,1,6,3.8180500268936157,3.8180500268936157
18,0.333,0.4,0,0,11.348746418952942,4.539498567581177
18,0.333,0.4,1,10,6.57622903585434,2.630491614341736
18,0.333,0.7,0,0,4.560107163020543,3.19207501411438
18,0.333,0.7,1,5,4.9727869033813485,3.480950832366944
18,0.333,1.0,0,0,3.891921997070313,3.891921997070313
18,0.333,1.0,1,5,5.089990139007568,5.089990139007568
18,0.444,0.4,1,12,7.562800943851471,3.0251203775405884
18,0.444,0.7,0,0,7.177889857973372,5.02452290058136
18,0.444,0.7,1,6,4.4399486269269675,3.107964038848877
18,0.444,1.0,0,0,6.279538035392761,6.279538035392761
18,0.444,1.0,1,8,4.130542516708374,4.130542516708374
18,0.556,0.4,1,12,5.162537693977356,2.0650150775909424
18,0.556,0.7,0,0,3.4206322261265347,2.394442558288574
18,0.556,0.7,1,10,4.0093077932085315,2.806515455245972
18,0.556,1.0,0,0,4.955876111984253,4.955876111984253
18,0.556,1.0,1,7,3.103983163833618,3.103983163833618
18,0.667,0.4,1,12,4.0213024616241455,1.6085209846496582
18,0.667,0.7,0,0,5.54995128086635,3.884965896606445
18,0.667,0.7,1,7,5.197029794965472,3.63792085647583
18,0.667,1.0,0,0,2.9049770832061768,2.9049770832061768
18,0.667,1.0,1,9,3.453040838241577,3.453040838241577
18,0.778,0.4,1,12,4.7148853540420514,1.8859541416168208
18,0.778,0.7,0,0,4.0542135919843405,2.837949514389038
18,0.778,0.7,1,10,5.086394037519183,3.5604758262634277
18,0.778,1.0,0,0,2.5428109169006348,2.5428109169006348
18,0.778,1.0,1,5,3.786885976791382,3.786885976791382
18,0.889,0.4,1,12,4.389857351779938,1.755942940711975
18,0.889,0.7,1,12,4.309200048446655,3.0164400339126587
18,0.889,1.0,0,0,3.025531053543091,3.025531053543091
18,0.889,1.0,1,7,3.4871530532836914,3.4871530532836914
18,1.0,0.4,1,12,4.14752870798111,1.6590114831924438
18,1.0,0.7,1,12,3.983496427536011,2.7884474992752075
18,1.0,1.0,1,11,3.01705002784729,3.01705002784729
20,0.0,0.4,0,0,11.639965176582336,4.655986070632935
20,0.0,0.4,1,90,9.353076219558716,3.7412304878234863
20,0.0,0.7,0,0,5.578611407961165,3.905027985572815
20,0.0,0.7,1,100,5.144349506923131,3.6010446548461914
20,0.0,1.0,0,0,4.236492991447449,4.236492991447449
20,0.0,1.0,1,92,3.6118844747543335,3.6118844747543335
20,0.111,0.4,0,0,7.522492408752442,3.008996963500977
20,0.111,0.4,1,5,10.872472524642944,4.348989009857178
20,0.111,0.7,0,0,4.0715588842119494,2.8500912189483643
20,0.111,0.7,1,1,5.385939734322685,3.770157814025879
20,0.111,1.0,0,0,4.656462073326111,4.656462073326111
20,0.111,1.0,1,4,3.685073494911194,3.685073494911194
20,0.222,0.4,0,0,7.829614877700806,3.1318459510803223
20,0.222,0.4,1,7,10.747272372245789,4.298908948898315
20,0.222,0.7,0,0,4.542908668518066,3.1800360679626465
20,0.222,0.7,1,3,5.918651308332173,4.14305591583252
20,0.222,1.0,0,0,3.199955940246582,3.199955940246582
20,0.222,1.0,1,5,3.6390228271484375,3.6390228271484375
20,0.333,0.4,0,0,9.129956960678099,3.65198278427124
20,0.333,0.4,1,7,9.347637295722961,3.739054918289185
20,0.333,0.7,0,0,4.271382604326521,2.9899678230285645
20,0.333,0.7,1,5,5.522754192352295,3.8659279346466064
20,0.333,1.0,0,0,3.3890039920806885,3.3890039920806885
20,0.333,1.0,1,7,4.259008884429932,4.259008884429932
20,0.444,0.4,0,0,7.582489848136902,3.0329959392547607
20,0.444,0.4,1,11,6.5548354387283325,2.621934175491333
20,0.444,0.7,0,0,5.3899928501674115,3.772994995117188
20,0.444,0.7,1,11,5.089997223445348,3.562998056411743
20,0.444,1.0,0,0,4.269039988517761,4.269039988517761
20,0.444,1.0,1,8,5.215563535690308,5.215563535690308
20,0.556,0.4,0,0,8.553835153579712,3.4215340614318848
20,0.556,0.4,1,12,5.530138909816742,2.2120555639266968
20,0.556,0.7,0,0,3.840219974517823,2.688153982162476
20,0.556,0.7,1,13,4.268561431339809,2.987993001937866
20,0.556,1.0,0,0,2.7339658737182617,2.7339658737182617
20,0.556,1.0,1,7,4.19595193862915,4.19595193862915
20,0.667,0.4,1,14,4.758612215518951,1.9034448862075806
20,0.667,0.7,0,0,3.8082984515598843,2.665808916091919
20,0.667,0.7,1,13,3.904279981340682,2.732995986938477
20,0.667,1.0,0,0,3.0534133911132812,3.0534133911132812
20,0.667,1.0,1,10,3.388506293296814,3.388506293296814
20,0.778,0.4,1,14,4.227533936500549,1.6910135746002197
20,0.778,0.7,0,0,3.987205709729876,2.791043996810913
20,0.778,0.7,1,13,3.9085187230791365,2.7359631061553955
20,0.778,1.0,0,0,2.8055773973464966,2.8055773973464966
20,0.778,1.0,1,12,3.6269810199737544,3.6269810199737544
20,0.889,0.4,1,14,4.338647425174713,1.7354589700698853
20,0.889,0.7,1,14,3.1535705498286655,2.207499384880066
20,0.889,1.0,0,0,3.097000002861023,3.097000002861023
20,0.889,1.0,1,12,3.5609904527664185,3.5609904527664185
20,1.0,0.4,1,14,3.9358398318290706,1.5743359327316284
20,1.0,0.7,1,14,3.026398590632848,2.118479013442993
20,1.0,1.0,1,14,3.1339800357818604,3.1339800357818604
21,0.0,0.4,0,0,16.757852435112,6.7031409740448
21,0.0,0.4,1,63,16.38264775276184,6.553059101104736
21,0.0,0.7,0,0,8.190710714885167,5.733497500419617
21,0.0,0.7,1,71,10.455731664385116,7.31901216506958
21,0.0,1.0,0,0,6.260991096496582,6.260991096496582
21,0.0,1.0,1,66,7.44400155544281,7.44400155544281
21,0.111,0.4,0,0,16.4650559425354,6.58602237701416
21,0.111,0.4,1,9,16.914904713630676,6.765961885452271
21,0.111,0.7,0,0,10.277031149183001,7.193921804428101
21,0.111,0.7,1,7,8.00999437059675,5.606996059417725
21,0.111,1.0,0,0,5.385986566543579,5.385986566543579
21,0.111,1.0,1,6,8.82250463962555,8.82250463962555
21,0.222,0.4,0,0,16.74024373292923,6.696097493171692
21,0.222,0.4,1,10,15.579985082149506,6.231994032859802
21,0.222,0.7,0,0,9.98218195778983,6.987527370452881
21,0.222,0.7,1,9,7.010102612631662,4.907071828842163
21,0.222,1.0,0,0,7.041844129562378,7.041844129562378
21,0.222,1.0,1,11,6.02905797958374,6.02905797958374
21,0.333,0.4,1,14,11.227308809757233,4.490923523902893
21,0.333,0.7,0,0,10.72864123753139,7.510048866271973
21,0.333,0.7,1,5,8.032714298793248,5.622900009155273
21,0.333,1.0,0,0,7.667999982833862,7.667999982833862
21,0.333,1.0,1,6,7.066999554634094,7.066999554634094
21,0.444,0.4,0,0,14.112487435340881,5.6449949741363525
21,0.444,0.4,1,11,9.972477555274963,3.988991022109986
21,0.444,0.7,0,0,9.42862732069833,6.600039124488831
21,0.444,0.7,1,12,7.214903490883964,5.050432443618774
21,0.444,1.0,0,0,5.91301703453064,5.91301703453064
21,0.444,1.0,1,8,6.4470055103302,6.4470055103302
21,0.556,0.4,0,0,13.837385177612305,5.534954071044922
21,0.556,0.4,1,13,7.8151273727417,3.12605094909668
21,0.556,0.7,0,0,10.787103516714915,7.5509724617004395
21,0.556,0.7,1,12,6.654430116925921,4.6581010818481445
21,0.556,1.0,0,0,9.27903699874878,9.27903699874878
21,0.556,1.0,1,8,7.580027103424072,7.580027103424072
21,0.667,0.4,1,12,4.954983592033385,1.9819934368133543
21,0.667,0.7,0,0,10.569312231881279,7.3985185623168945
21,0.667,0.7,1,12,5.123603514262609,3.586522459983826
21,0.667,1.0,0,0,8.948925495147705,8.948925495147705
21,0.667,1.0,1,10,4.621928453445435,4.621928453445435
21,0.778,0.4,1,13,4.819992780685425,1.92799711227417
21,0.778,0.7,1,14,4.262767859867641,2.9839375019073486
21,0.778,1.0,0,0,7.360081911087036,7.360081911087036
21,0.778,1.0,1,13,5.2100670337677,5.2100670337677
21,0.889,0.4,1,14,4.651386141777039,1.8605544567108154
21,0.889,0.7,1,14,5.149930715560913,3.604951500892639
21,0.889,1.0,1,14,5.2190024852752686,5.2190024852752686
21,1.0,0.4,1,14,4.758707582950592,1.9034830331802368
21,1.0,0.7,1,14,4.600669997079033,3.2204689979553223
21,1.0,1.0,1,14,4.281963586807251,4.281963586807251
24,0.0,0.4,0,0,9.122607707977295,3.649043083190918
24,0.0,0.4,1,115,11.442527174949646,4.577010869979858
24,0.0,0.7,0,0,14.663612842559814,10.26452898979187
24,0.0,0.7,1,117,6.922874450683594,4.846012115478516
24,0.0,1.0,0,0,10.195857048034668,10.195857048034668
24,0.0,1.0,1,116,4.57391893863678,4.57391893863678
24,0.111,0.4,0,0,13.487367630004883,5.394947052001953
24,0.111,0.7,0,0,7.329957144601005,5.130970001220703
24,0.111,1.0,0,0,4.827944040298462,4.827944040298462
24,0.222,0.4,0,0,8.132542371749878,3.253016948699951
24,0.222,0.4,1,1,6.1473000049591064,2.4589200019836426
24,0.222,0.7,0,0,6.805037260055542,4.763526082038879
24,0.222,1.0,0,0,4.020447015762329,4.020447015762329
24,0.333,0.4,0,0,12.192655205726624,4.877062082290649
24,0.333,0.4,1,3,14.57751989364624,5.831007957458496
24,0.333,0.7,0,0,7.837771517889841,5.486440062522888
24,0.333,1.0,0,0,4.482030034065247,4.482030034065247
24,0.333,1.0,1,1,6.6791300773620605,6.6791300773620605
24,0.444,0.4,0,0,12.014100253582,4.8056401014328
24,0.444,0.4,1,5,16.67257249355316,6.669028997421265
24,0.444,0.7,0,0,8.943066937582834,6.260146856307983
24,0.444,0.7,1,2,12.052109241485596,8.436476469039917
24,0.444,1.0,0,0,6.287134170532227,6.287134170532227
24,0.556,0.4,0,0,10.737460255622864,4.2949841022491455
24,0.556,0.4,1,8,8.131217360496521,3.2524869441986084
24,0.556,0.7,0,0,9.102925913674493,6.372048139572144
24,0.556,0.7,1,4,6.772044045584543,4.74043083190918
24,0.556,1.0,0,0,4.248042106628418,4.248042106628418
24,0.667,0.4,1,9,10.164917707443237,4.065967082977295
24,0.667,0.7,0,0,7.034894057682583,4.924425840377808
24,0.667,0.7,1,5,6.445791380746025,4.512053966522217
24,0.667,1.0,0,0,3.662101984024048,3.662101984024048
24,0.667,1.0,1,3,8.952012062072754,8.952012062072754
24,0.778,0.4,0,0,7.947394847869873,3.178957939147949
24,0.778,0.4,1,8,5.672772824764251,2.2691091299057007
24,0.778,0.7,0,0,4.670013019016812,3.269009113311768
24,0.778,0.7,1,10,6.576487166540963,4.603541016578674
24,0.778,1.0,0,0,4.373537540435791,4.373537540435791
24,0.778,1.0,1,2,7.153448462486267,7.153448462486267
24,0.889,0.4,0,0,6.380370259284973,2.5521481037139893
24,0.889,0.4,1,8,5.398697853088379,2.1594791412353516
24,0.889,0.7,0,0,3.625009230204991,2.5375064611434937
24,0.889,0.7,1,6,5.660638468606132,3.9624469280242924
24,0.889,1.0,0,0,3.974985122680664,3.974985122680664
24,0.889,1.0,1,5,6.479014873504639,6.479014873504639
24,1.0,0.4,1,12,5.117157399654388,2.0468629598617554
24,1.0,0.7,0,0,2.7970654623849054,1.9579458236694336
24,1.0,0.7,1,9,4.007088797433036,2.804962158203125
24,1.0,1.0,0,0,3.2869439125061035,3.2869439125061035
24,1.0,1.0,1,9,6.050493001937866,6.050493001937866
25,0.0,0.4,0,0,20.31271517276764,8.125086069107056
25,0.0,0.4,1,125,9.464960098266602,3.7859840393066406
25,0.0,0.7,0,0,8.338184186390468,5.836728930473328
25,0.0,0.7,1,124,5.809480122157506,4.066636085510254
25,0.0,1.0,0,0,5.583994030952454,5.583994030952454
25,0.0,1.0,1,120,4.022022604942322,4.022022604942322
25,0.111,0.4,0,0,10.229947566986084,4.091979026794434
25,0.111,0.7,0,0,7.048554250172207,4.933987975120544
25,0.111,1.0,0,0,4.275885820388794,4.275885820388794
25,0.111,1.0,1,1,3.9901068210601807,3.9901068210601807
25,0.222,0.4,0,0,10.385022759437561,4.154009103775024
